CCN,CODCNH,Nombre Centro,Dirección,Teléfono,Cód. Municipio,Municipio,Cód. Provincia,Provincia,Cód. CCAA,CCAA,Código Postal,CAMAS,Cód. Clase de Centro,Clase de Centro,Cód. Dep. Funcional,Dependencia Funcional,Forma parte Complejo,CODIDCOM,Nombre del Complejo,ALTA,Email,lat,lon
943000763,430234,Residencia Alt Camp,Camino Del Bosc S/N,977600292,431613,Valls,43,Tarragona,9,Cataluña,43800,50,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,residenciaaltcamp@piushospital.cat,41.2940372,1.2331139
943000762,430228,Pius Hospital de Valls,Plaza Sant Francesc S/N,977613000,431613,Valls,43,Tarragona,9,Cataluña,43800,142,C11,Hospitales Generales,20,Privados,N,,,N,mclofent@piushospital.org,41.2837882,1.2516454
943000771,430298,Hospital del Vendrell,Carretera N-340 1193,977257900,431634,"Vendrell, El",43,Tarragona,9,Cataluña,43700,120,C11,Hospitales Generales,20,Privados,N,,,N,marenas@xarxatecla.cat,41.2079732,1.5347112
943000770,430276,Residencia Vila-Seca,Calle Requet de Felix 35,977395825,431711,Vila-seca,43,Tarragona,9,Cataluña,43480,35,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,mutuam@mutuam.com,41.1105596,1.1489096
244000001,440048,Hospital de Alcañiz,Calle Doctor Repolles 2,978830100,440131,Alcañiz,44,Teruel,2,Aragón,44600,145,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,cdg.halcanniz@salud.aragon.es,41.0451078,-0.1302024
244000003,440027,Hospital de San José,Avenida Zaragoza 16,978654070,442160,Teruel,44,Teruel,2,Aragón,44001,50,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,40.3467886,-1.116317
244000004,440033,Centro de Rehabilitación Psicosocial San Juan de Dios,Avenida Zaragoza 10-14,978654040,442160,Teruel,44,Teruel,2,Aragón,44001,150,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,hpsiquiteruel@aragon.es,40.3458657,-1.1151025
244000002,440012,Hospital Obispo Polanco,Avenida Ruiz Jarabo S/N,978654000,442160,Teruel,44,Teruel,2,Aragón,44002,211,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,40.333035,-1.1080374
845000006,450089,Hospital Parque Marazuela,Avenida De Extremadura 5,925815281,451650,Talavera de la Reina,45,Toledo,8,Castilla-La Mancha,45600,15,C11,Hospitales Generales,20,Privados,N,,,N,puceda@clinicamarazuela.com,39.9619064,-4.8249681
845000810,450067,Hospital General Nuestra Señora del Prado,Carretera Madrid KM 114,925803600,451650,Talavera de la Reina,45,Toledo,8,Castilla-La Mancha,45600,312,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.9633589,-4.7975801
845000713,450113,Hospital San José Solimat,Calle San Pedro El Verde 35,925215267,451685,Toledo,45,Toledo,8,Castilla-La Mancha,45004,10,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,,39.8683789,-4.0409112
845000584,450122,Hospital Quironsalud Toledo,Calle Urbanización Tres Culturas S/N,925266100,451685,Toledo,45,Toledo,8,Castilla-La Mancha,45005,78,C11,Hospitales Generales,20,Privados,N,,,N,josecarlos.mellado@quironsalud.es,39.8838222,-4.0419247
845000027,450133,Centro de Tratamiento de Drogodependientes El Alba,"Carretera Puebla de Montalbán KM. 3,6",925216154,451685,Toledo,45,Toledo,8,Castilla-La Mancha,45071,30,C14,Hospitales de salud mental y tratamiento de toxicomanías,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N,,,N,,39.8636035,-4.0728518
845000812,450036,Hospital Nacional de Parapléjicos,Calle Finca de La Peraleda S/N,925247700,451685,Toledo,45,Toledo,8,Castilla-La Mancha,45071,210,C12,Hospitales especializados,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerencia.hnp@sescam.jccm.es,39.8757426,-4.0529476
845000704,450020,Hospital Geriátrico Virgen del Valle,Carretera Cobisa S/N,925269300,451685,Toledo,45,Toledo,8,Castilla-La Mancha,45004,155,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,450155.0,Complejo Hospitalario de Toledo,N,,39.8485154,-4.0275348
845000003,450041,Hospital Provincial Ntra. Sra. De La Misericordia,Calle San Servando S/N,925259350,451685,Toledo,45,Toledo,8,Castilla-La Mancha,45006,40,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,450155.0,Complejo Hospitalario de Toledo,N,enavasa@sescam.jccm.es,39.859074,-4.0160087
845002598,450144,Hospital Universitario de Toledo (Hut),Avenida Rio Guadiana S/N,925269200,451685,Toledo,45,Toledo,8,Castilla-La Mancha,45007,861,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,450155.0,Complejo Hospitalario de Toledo,N,,39.8606559,-3.9605484
1046000423,460351,Hospital Universitario de La Ribera,Carretera Corbera 1,962458100;962458234,460174,Alzira,46,Valencia,10,Comunidad Valenciana,46600,364,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,benavent_mpi@gva.es,39.1603021,-0.4178847
1046000629,460168,Hospital Psiquiatrico Provincial,Carretera Burjassot - Torres Torres KM 9,961699080;963882649,460706,Bétera,46,Valencia,10,Comunidad Valenciana,46117,30,C14,Hospitales de salud mental y tratamiento de toxicomanías,5,Diputación o Cabildo,N,,,N,gabinetebs@dival.es,39.5791756,-0.4425966
1046008287,460404,Imed Valencia,Calle Ferrocarril 57,963003003;966878783,460787,Burjassot,46,Valencia,10,Comunidad Valenciana,46100,207,C11,Hospitales Generales,20,Privados,N,,,N,valencia@imedhospitales.com,39.5025929,-0.4075604
1046000388,460333,Hospital Nisa Aguas Vivas,"Urbanizacion Vall D'Aigües Vives, de La S/N",962588800;962588933,460832,Carcaixent,46,Valencia,10,Comunidad Valenciana,46740,96,C11,Hospitales Generales,20,Privados,N,,,N,yherrero@vithas.es,39.1069734,-0.3607137
1046000390,460327,Hospital Imed Gandia,Calle Daimús 26,962874740,461311,Gandia,46,Valencia,10,Comunidad Valenciana,46701,23,C11,Hospitales Generales,20,Privados,N,,,N,psanchez@cmgandia.com,38.9730947,-0.1758563
1046000268,460207,Hospital Francesc de Borja de Gandia,Avenida Medicina (De La) 6,962849500,461311,Gandia,46,Valencia,10,Comunidad Valenciana,46702,285,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerencia_gandia@gva.es,38.9634613,-0.1695772
1046000278,460180,Ita Godella,Avenida Joan Peset 31,639634017;963638036,461350,Godella,46,Valencia,10,Comunidad Valenciana,46110,76,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,info@clinicasanonofre.com,39.5213059,-0.4163841
1046006312,460392,Hospital de Lliria,Paraje Cabeço de L'Aguila Cv-35 S/N,962718800,461477,Llíria,46,Valencia,10,Comunidad Valenciana,46160,92,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,direccion_hlliria@gva.es,39.6411003,-0.6192064
1046000667,460370,Hospital de Manises,Avenida Generalitat Valenciana 50,961845000;961845065,461593,Manises,46,Valencia,10,Comunidad Valenciana,46940,354,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,direcciongerencia@hospitaldemanises.es,39.4858252,-0.452789
1046000270,460381,Hospital de Cronicos de Mislata (Antiguo Hospital Militar de Valencia),Calle Dolores Ibarruri 1,963874693,461691,Mislata,46,Valencia,10,Comunidad Valenciana,46920,38,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,direcciongerencia@hospitalmanises.es,39.4805148,-0.4241775
1046000577,460235,Hospital General de Ontinyent,Avenida De Francisco Cerdà 3,962989200,461846,Ontinyent,46,Valencia,10,Comunidad Valenciana,46870,56,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,udca_hont@gva.es,38.8199624,-0.6030288
1046000290,460288,Hospital General de Requena,Calle Casablanca S/N,962339180;962339181,462135,Requena,46,Valencia,10,Comunidad Valenciana,46340,113,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,quiles_lea@gva.es,39.4861968,-1.09088
1046000383,460266,Hospital de Sagunto,Calle Ramon y Cajal 46,962339300;962339308,462205,Sagunto/Sagunt,46,Valencia,10,Comunidad Valenciana,46520,252,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,dpsagunto_gerencia@gva.es,39.6731853,-0.2339881
1046000414,460240,Hospital Intermutual de Levante,"Carretera Ctra. Valencia-Ademuz KM 11,700",961350250;961350490,469030,San Antonio de Benagéber,46,Valencia,10,Comunidad Valenciana,46184,230,C12,Hospitales especializados,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,gestelles@hilevante.com,39.5619915,-0.4981405
1046000556,460272,Hospital Doctor Moliner,Calle Porta Coeli S/N,961687900;961687912,462286,Serra,46,Valencia,10,Comunidad Valenciana,46118,365,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,secretaria_hmoliner@gva.es,39.6858588,-0.427837
1046000319,460109,Fundacion Instituto Valenciano de Oncologia,Calle Profesor Beltran Baguena 8,961114000;961114099,462508,València,46,Valencia,10,Comunidad Valenciana,46009,117,C12,Hospitales especializados,22,Organizaciones No Gubernamentales,N,,,N,direccion@fivo.org,39.4816525,-0.3896093
1046000421,460137,Hospital Quironsalud Valencia,Avenida Blasco Ibáñez 14,963690600,462508,València,46,Valencia,10,Comunidad Valenciana,46010,88,C11,Hospitales Generales,20,Privados,N,,,N,info.valencia@quironsalud.es,39.4780013,-0.3643674
1046009364,460437,Clinica Imske,Calle Suiza S/N,646521270;963690000,462508,València,46,Valencia,10,Comunidad Valenciana,46024,18,C12,Hospitales especializados,20,Privados,N,,,N,isabel.munoz@imske.com,38.3616458,-0.4990227
1046000344,460116,Hospital Vithas Valencia Consuelo,Calle Callosa D'En Sarrià 12,963177800,462508,València,46,Valencia,10,Comunidad Valenciana,46007,156,C11,Hospitales Generales,20,Privados,N,,,N,cvconsuelo@hospitales.nisa.es,39.4605951,-0.3871513
1046000568,460082,Hospital Catolico Casa de Salud,Calle Doctor Manuel Candela 41,963897700;963897716,462508,València,46,Valencia,10,Comunidad Valenciana,46021,192,C11,Hospitales Generales,20,Privados,N,,,N,casadesalud@casadesalud.es,39.4696614,-0.3501993
1046000096,460291,Hospital 9 de Octubre,Calle Valle de La Ballestera 59,963179100;963179200,462508,València,46,Valencia,10,Comunidad Valenciana,46015,300,C11,Hospitales Generales,20,Privados,N,,,N,pedro.gil@vithas.es,39.4779068,-0.4015481
1046000057,460060,Consorcio Hospital General Universitario de Valencia,Avenida Tres Cruces 2,963131800,462508,València,46,Valencia,10,Comunidad Valenciana,46014,546,C11,Hospitales Generales,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N,,,N,gerencia_d9_hgv@gva.es,39.4611,-0.4016
1046000361,460057,Hospital de La Malva-Rosa,Calle Isabel de Villena 2,961925400;961925431,462508,València,46,Valencia,10,Comunidad Valenciana,46011,33,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,dirmedica_hmr@gva.es,39.484386,-0.3255295
1046000576,460369,Hospital Pare Jofre,Calle San Lázaro S/N,961925200,462508,València,46,Valencia,10,Comunidad Valenciana,46017,125,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,secretariadireccion_hpj@gva.es,39.4533549,-0.3936975
1046000325,460023,Hospital Universitario Dr. Peset Aleixandre,Avenida Gaspar Aguilar 90,961622300,462508,València,46,Valencia,10,Comunidad Valenciana,46017,539,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.4524937,-0.393695
1046000362,460018,Hospital Universitario y Politecnico La Fe,Avenida Fernando Abril Martorell 106,961244000;961244226,462508,València,46,Valencia,10,Comunidad Valenciana,46026,1000,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerencia_lafe@gva.es,39.4452887,-0.3704442
1046000342,460044,Hospital Clinico Universitario de Valencia,Avenida Blasco Ibáñez 17,961973500;961973691,462508,València,46,Valencia,10,Comunidad Valenciana,46010,582,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,dirgerencia_hcv@gva.es,39.4788821,-0.3620572
1046009450,460426,Centro Habilitado Ernest Lluch,Avenida Campanar 66,961244226,462508,València,46,Valencia,10,Comunidad Valenciana,46015,165,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerencia_lafe@gva.es,39.4848218,-0.3914106
1046000651,460039,Hospital Arnau de Vilanova,Calle Sant Clement 12,961976000;961976010,462508,València,46,Valencia,10,Comunidad Valenciana,46015,282,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,arnaulliria_dir@gva.es,39.4908382,-0.4033149
1046000353,460229,Hospital Lluis Alcanyis de Xativa,Carretera Xàtiva-Silla KM. 2,962289300;962289340,461458,Xàtiva,46,Valencia,10,Comunidad Valenciana,46800,273,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,secredir_dsxo@gva.es,39.0066209,-0.5097779
747001314,470091,Hospital Medina del Campo,Calle Peñaranda de Bracamonte 24,983838000,470856,Medina del Campo,47,Valladolid,7,Castilla y León,47400,119,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerente.hmdc@saludcastillayleon.es,41.3011094,-4.9103237
747001322,470072,Centro Hospitalario Benito Menni,Paseo Juan Carlos I 10,983272600,471868,Valladolid,47,Valladolid,7,Castilla y León,47008,240,C13,Hospitales de media y larga estancia,22,Organizaciones No Gubernamentales,N,,,N,chbm.valladolid@hospitalarias.es,41.6288761,-4.7232363
747001317,470053,Sanatorio Sagrado Corazón,Calle Fidel Recio 1,983299000,471868,Valladolid,47,Valladolid,7,Castilla y León,47002,75,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,gerente@sscvalladolid.com,41.6497756,-4.7201947
747001315,470113,Hospital Recoletas Campo Grande,Plaza De Colon Sn S/N,983135555,471868,Valladolid,47,Valladolid,7,Castilla y León,47007,99,C11,Hospitales Generales,20,Privados,N,,,N,coordinacion.medica.hcg@gruporecoletas.com,41.6441717,-4.7271146
747001316,470105,Hospital de Valladolid Felipe Ío,Calle Felipe Ío 9,983358000,471868,Valladolid,47,Valladolid,7,Castilla y León,47003,79,C11,Hospitales Generales,20,Privados,N,,,N,atepac.gmp.hva@gruporecoletas.com,41.6553703,-4.7259339
747004211,470124,Hospital Casaverde Valladolid,Calle Universo C.V. A C Astrofísico Carlos Sánchez Magro S/N,0,471868,Valladolid,47,Valladolid,7,Castilla y León,47011,99,C12,Hospitales especializados,20,Privados,N,,,S,,,
747001312,470029,Hospital Clínico Universitario de Valladolid,Avenida Ramón y Cajal 3,983420000,471868,Valladolid,47,Valladolid,7,Castilla y León,47003,777,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerente.hcuv@saludcastillayleon.es,41.6565135,-4.7205197
747001319,470014,Hospital Universitario Rio Hortega,Calle Dulzaina 2,983420400,471868,Valladolid,47,Valladolid,7,Castilla y León,47012,596,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerente.hurh@saludcastillayleon.es,41.62982,-4.71188
1648000013,480176,Hospital Universitario Cruces,Plaza Cruces 11,946006000,480139,Barakaldo,48,Vizcaya,16,País Vasco,48903,981,C11,Hospitales Generales,3,Otros Centros o Establecimientos Públicos de Dependencia Estatal,N,,,N,gerencia.cruces@osakidetza.eus,43.2807205,-2.9837003
1648000014,480182,Hospital San Eloy,Avenida Avda. Antonio Miranda 5,944006733,480139,Barakaldo,48,Vizcaya,16,País Vasco,48902,128,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,g31265.direccionsaneloy@osakidetza.net,43.2978219,-2.9957448
1648000023,480195,Hospital de Bermeo,Camino Tonpoi Bidea S/N,946029000,480176,Bermeo,48,Vizcaya,16,País Vasco,48370,188,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,eva.ibanezgorostiaga@osakidetza.eus,43.4188248,-2.7269756
1648000011,480059,Sanatorio Bilbaíno,Calle Gordoniz 18,944430150,480209,Bilbao,48,Vizcaya,16,País Vasco,48010,44,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,sanatoriobilbaino@siervasdejesus.com,43.2583804,-2.9410476
1648000006,480046,Hospital Cruz Roja de Bilbao (Victoria Eugenia),Alameda Urquijo 65,944434792,480209,Bilbao,48,Vizcaya,16,País Vasco,48013,68,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,i.idigoras@hospitalcruzroja.biz,43.2612555,-2.9421017
1648000019,480031,Clínica Ercilla Mutualia,"Calle Ercilla, Calle/Kalea 10",944252500;944252502,480209,Bilbao,48,Vizcaya,16,País Vasco,48009,22,C12,Hospitales especializados,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,marijuan@mutualia.es,43.2646926,-2.9315993
1648000018,480025,Hospital Intermutual de Euskadi,"Calle Fontecha y Salazar, Calle/Kalea 6",944132381,480209,Bilbao,48,Vizcaya,16,País Vasco,48007,44,C12,Hospitales especializados,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,aagote@intermutual.es,43.2685425,-2.9273885
1648002635,480316,Clínica Imq Zorrotzaurre,Calle Ballets Olaeta 4,944755000,480209,Bilbao,48,Vizcaya,16,País Vasco,48014,128,C11,Hospitales Generales,20,Privados,N,,,N,nguerra@clinica.imq.es,43.2679182,-2.9523184
1648000010,480123,"Clínica Guimon, S.A.",Calle Manuel Allende 24,944215200,480209,Bilbao,48,Vizcaya,16,País Vasco,48010,42,C11,Hospitales Generales,20,Privados,N,,,N,,43.2587993,-2.9423746
1648000008,480097,Clínica Virgen Blanca,Calle Maestro Mendiri 2,944127011,480209,Bilbao,48,Vizcaya,16,País Vasco,48006,74,C11,Hospitales Generales,20,Privados,N,,,N,direccion@clinica.imq.es,43.2583913,-2.9154889
1648000012,480160,"Clínica Indautxu, S.A.",Calle Gordoniz 9,639141723;944445012,480209,Bilbao,48,Vizcaya,16,País Vasco,48010,36,C11,Hospitales Generales,20,Privados,N,,,N,clinicaindautxu@clinicaindautxu.com,43.2592648,-2.9389399
1648000005,480078,Hospital Universitario Basurto,"Avenida Montevideo, Avenida/Etorbidea 16-18",944006000,480209,Bilbao,48,Vizcaya,16,País Vasco,48013,697,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,direccion.gerenciaosibilbaobasurto@osakidetza.eus,43.2609199,-2.9538516
1648000020,480010,Hospital Santa Marina,"Carretera Santa Marina, Carretera/Errepidea 41",944006900,480209,Bilbao,48,Vizcaya,16,País Vasco,48004,234,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,hsm@osakidetza.eus,43.2632013,-2.8865828
1648000017,480305,Hospital Quironsalud Bizkaia,Carretera Leioa-Unbe Errepidea 33,902445595;944898000,489026,Erandio,48,Vizcaya,16,País Vasco,48950,110,C11,Hospitales Generales,20,Privados,N,,,N,direccion.bil@quironsalud.es,43.3295515,-2.953391
1648000015,480209,Hospital Galdakao-Usansolo,Calle Labeaga 46A,944007000,480366,Galdakao,48,Vizcaya,16,País Vasco,48960,481,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,direcciongerencia.barrualdegaldakao@osakidetza.eus,43.2234469,-2.8179267
